part_type,part_id,manufacturer,production_date,faulty,engine_id,engine_type,OEM_type
T02,2-201-2011-1781,201,2008-11-12,0,K1BE1-104-1041-1120,K1BE1,1
T02,2-201-2011-1718,201,2008-11-12,0,K1BE1-104-1041-1127,K1BE1,1
T02,2-201-2011-1015,201,2008-11-10,0,K1BE1-104-1041-1129,K1BE1,1
T01,1-201-2011-951,201,2008-11-09,0,K1BE1-104-1041-113,K1BE1,1
T03,3-202-2023-278,202,2008-11-07,0,K1BE1-104-1041-113,K1BE1,1
T04,4-204-2043-171,204,2008-11-07,0,K1BE1-104-1041-113,K1BE1,1
T02,2-201-2011-679,201,2008-11-09,0,K1BE1-104-1041-1138,K1BE1,1
T01,1-201-2011-271,201,2008-11-07,1,K1BE1-104-1041-114,K1BE1,1
T03,3-202-2023-280,202,2008-11-07,0,K1BE1-104-1041-114,K1BE1,1
T04,4-204-2043-173,204,2008-11-07,0,K1BE1-104-1041-114,K1BE1,1
T02,2-201-2011-126,201,2008-11-07,0,K1BE1-104-1041-1146,K1BE1,1
T03,3-202-2023-281,202,2008-11-07,0,K1BE1-104-1041-115,K1BE1,1
T04,4-204-2043-178,204,2008-11-07,0,K1BE1-104-1041-115,K1BE1,1
T02,2-201-2011-1518,201,2008-11-11,0,K1BE1-104-1041-1159,K1BE1,1
T03,3-202-2023-282,202,2008-11-07,0,K1BE1-104-1041-116,K1BE1,1
T04,4-204-2043-180,204,2008-11-07,0,K1BE1-104-1041-116,K1BE1,1
T02,2-201-2011-1773,201,2008-11-12,0,K1BE1-104-1041-1164,K1BE1,1
T01,1-201-2011-277,201,2008-11-07,0,K1BE1-104-1041-117,K1BE1,1
T03,3-202-2023-283,202,2008-11-07,0,K1BE1-104-1041-117,K1BE1,1
T04,4-204-2043-182,204,2008-11-07,0,K1BE1-104-1041-117,K1BE1,1
T02,2-201-2011-1481,201,2008-11-11,0,K1BE1-104-1041-1173,K1BE1,1
T02,2-201-2011-1181,201,2008-11-10,0,K1BE1-104-1041-1177,K1BE1,1
T02,2-201-2011-1915,201,2008-11-12,0,K1BE1-104-1041-1178,K1BE1,1
T02,2-201-2011-55,201,2008-11-07,0,K1BE1-104-1041-118,K1BE1,1
T03,3-202-2023-285,202,2008-11-07,0,K1BE1-104-1041-118,K1BE1,1
T04,4-204-2043-183,204,2008-11-07,0,K1BE1-104-1041-118,K1BE1,1
T02,2-201-2011-1501,201,2008-11-11,0,K1BE1-104-1041-1184,K1BE1,1
T02,2-201-2011-1027,201,2008-11-10,0,K1BE1-104-1041-1185,K1BE1,1
T02,2-201-2011-806,201,2008-11-09,0,K1BE1-104-1041-1186,K1BE1,1
T02,2-201-2011-1395,201,2008-11-11,0,K1BE1-104-1041-1188,K1BE1,1
T02,2-201-2011-641,201,2008-11-08,0,K1BE1-104-1041-119,K1BE1,1
T03,3-202-2023-286,202,2008-11-07,0,K1BE1-104-1041-119,K1BE1,1
T04,4-204-2043-186,204,2008-11-07,0,K1BE1-104-1041-119,K1BE1,1
T02,2-201-2011-1399,201,2008-11-11,0,K1BE1-104-1041-1196,K1BE1,1
T02,2-201-2011-1824,201,2008-11-12,0,K1BE1-104-1041-1199,K1BE1,1
T03,3-202-2023-36,202,2008-11-07,0,K1BE1-104-1041-12,K1BE1,1
T04,4-202-2023-70,202,2008-11-07,1,K1BE1-104-1041-12,K1BE1,1
T03,3-202-2023-288,202,2008-11-07,0,K1BE1-104-1041-120,K1BE1,1
T04,4-204-2043-189,204,2008-11-07,0,K1BE1-104-1041-120,K1BE1,1
T02,2-201-2011-1811,201,2008-11-12,0,K1BE1-104-1041-1201,K1BE1,1
T02,2-201-2011-1111,201,2008-11-10,0,K1BE1-104-1041-1203,K1BE1,1
T02,2-201-2011-1224,201,2008-11-10,1,K1BE1-104-1041-1207,K1BE1,1
T01,1-201-2011-582,201,2008-11-08,1,K1BE1-104-1041-1208,K1BE1,1
T02,2-201-2011-1472,201,2008-11-11,0,K1BE1-104-1041-1208,K1BE1,1
T02,2-201-2011-736,201,2008-11-09,0,K1BE1-104-1041-1209,K1BE1,1
T01,1-201-2011-374,201,2008-11-07,0,K1BE1-104-1041-121,K1BE1,1
T02,2-201-2011-120,201,2008-11-07,1,K1BE1-104-1041-121,K1BE1,1
T03,3-202-2023-293,202,2008-11-07,0,K1BE1-104-1041-121,K1BE1,1
T04,4-204-2043-190,204,2008-11-07,0,K1BE1-104-1041-121,K1BE1,1
T02,2-201-2011-1260,201,2008-11-10,0,K1BE1-104-1041-1210,K1BE1,1
T02,2-201-2011-1586,201,2008-11-11,0,K1BE1-104-1041-1213,K1BE1,1
T02,2-201-2011-1458,201,2008-11-11,0,K1BE1-104-1041-1215,K1BE1,1
T02,2-201-2011-1762,201,2008-11-12,1,K1BE1-104-1041-1219,K1BE1,1
T03,3-201-2011-2,201,2008-11-07,0,K1BE1-104-1041-122,K1BE1,1
T04,4-204-2043-191,204,2008-11-07,0,K1BE1-104-1041-122,K1BE1,1
T02,2-201-2011-1647,201,2008-11-12,0,K1BE1-104-1041-1226,K1BE1,1
T03,3-201-2011-3,201,2008-11-07,0,K1BE1-104-1041-123,K1BE1,1
T04,4-204-2043-194,204,2008-11-07,0,K1BE1-104-1041-123,K1BE1,1
T02,2-201-2011-1965,201,2008-11-12,1,K1BE1-104-1041-1232,K1BE1,1
T02,2-201-2011-2011,201,2008-11-13,0,K1BE1-104-1041-1233,K1BE1,1
T02,2-201-2011-1049,201,2008-11-10,0,K1BE1-104-1041-1236,K1BE1,1
T02,2-201-2011-1382,201,2008-11-11,0,K1BE1-104-1041-1238,K1BE1,1
T01,1-201-2011-364,201,2008-11-07,0,K1BE1-104-1041-124,K1BE1,1
T03,3-201-2011-4,201,2008-11-07,0,K1BE1-104-1041-124,K1BE1,1
T04,4-204-2043-195,204,2008-11-07,0,K1BE1-104-1041-124,K1BE1,1
T02,2-201-2011-1215,201,2008-11-10,0,K1BE1-104-1041-1241,K1BE1,1
T02,2-201-2011-1666,201,2008-11-12,0,K1BE1-104-1041-1243,K1BE1,1
T02,2-201-2011-2111,201,2008-11-13,0,K1BE1-104-1041-1247,K1BE1,1
T01,1-201-2011-99,201,2008-11-07,0,K1BE1-104-1041-125,K1BE1,1
T03,3-201-2011-7,201,2008-11-07,1,K1BE1-104-1041-125,K1BE1,1
T04,4-204-2043-200,204,2008-11-07,0,K1BE1-104-1041-125,K1BE1,1
T02,2-201-2011-1715,201,2008-11-12,0,K1BE1-104-1041-1258,K1BE1,1
T03,3-201-2011-8,201,2008-11-07,0,K1BE1-104-1041-126,K1BE1,1
T04,4-204-2043-203,204,2008-11-07,1,K1BE1-104-1041-126,K1BE1,1
T02,2-201-2011-1903,201,2008-11-12,0,K1BE1-104-1041-1260,K1BE1,1
T02,2-201-2011-1800,201,2008-11-12,0,K1BE1-104-1041-1261,K1BE1,1
T02,2-201-2011-1803,201,2008-11-12,1,K1BE1-104-1041-1263,K1BE1,1
T02,2-201-2011-1583,201,2008-11-11,0,K1BE1-104-1041-1264,K1BE1,1
T02,2-201-2011-77,201,2008-11-07,0,K1BE1-104-1041-127,K1BE1,1
T03,3-201-2012-2,201,2008-11-07,0,K1BE1-104-1041-127,K1BE1,1
T04,4-204-2043-205,204,2008-11-07,0,K1BE1-104-1041-127,K1BE1,1
T02,2-201-2011-2197,201,2008-11-13,0,K1BE1-104-1041-1271,K1BE1,1
T02,2-201-2011-1386,201,2008-11-11,0,K1BE1-104-1041-1272,K1BE1,1
T02,2-201-2011-2142,201,2008-11-13,0,K1BE1-104-1041-1275,K1BE1,1
T02,2-201-2011-2242,201,2008-11-13,0,K1BE1-104-1041-1278,K1BE1,1
T01,1-201-2011-191,201,2008-11-07,0,K1BE1-104-1041-128,K1BE1,1
T03,3-201-2012-6,201,2008-11-07,0,K1BE1-104-1041-128,K1BE1,1
T04,4-204-2043-208,204,2008-11-07,0,K1BE1-104-1041-128,K1BE1,1
T02,2-201-2011-2181,201,2008-11-13,0,K1BE1-104-1041-1285,K1BE1,1
T02,2-201-2011-1725,201,2008-11-12,0,K1BE1-104-1041-1288,K1BE1,1
T02,2-201-2011-2083,201,2008-11-13,0,K1BE1-104-1041-1289,K1BE1,1
T03,3-201-2012-8,201,2008-11-07,0,K1BE1-104-1041-129,K1BE1,1
T04,4-204-2043-211,204,2008-11-07,0,K1BE1-104-1041-129,K1BE1,1
T02,2-201-2011-1542,201,2008-11-11,0,K1BE1-104-1041-1290,K1BE1,1
T02,2-201-2011-1482,201,2008-11-11,0,K1BE1-104-1041-1291,K1BE1,1
T02,2-201-2011-1699,201,2008-11-12,0,K1BE1-104-1041-1296,K1BE1,1
T02,2-201-2011-1904,201,2008-11-12,0,K1BE1-104-1041-1298,K1BE1,1
T03,3-202-2023-37,202,2008-11-07,0,K1BE1-104-1041-13,K1BE1,1
T04,4-202-2023-73,202,2008-11-07,0,K1BE1-104-1041-13,K1BE1,1
T03,3-201-2012-9,201,2008-11-07,1,K1BE1-104-1041-130,K1BE1,1
T04,4-204-2043-216,204,2008-11-07,0,K1BE1-104-1041-130,K1BE1,1
T02,2-201-2011-1686,201,2008-11-12,0,K1BE1-104-1041-1302,K1BE1,1
T02,2-201-2011-1973,201,2008-11-12,1,K1BE1-104-1041-1309,K1BE1,1
T02,2-201-2011-323,201,2008-11-07,0,K1BE1-104-1041-131,K1BE1,1
T03,3-201-2012-14,201,2008-11-07,0,K1BE1-104-1041-131,K1BE1,1
T04,4-204-2043-220,204,2008-11-07,0,K1BE1-104-1041-131,K1BE1,1
T02,2-201-2011-1939,201,2008-11-12,0,K1BE1-104-1041-1315,K1BE1,1
T02,2-201-2011-2185,201,2008-11-13,0,K1BE1-104-1041-1317,K1BE1,1
T02,2-201-2011-550,201,2008-11-08,0,K1BE1-104-1041-132,K1BE1,1
T03,3-201-2012-15,201,2008-11-07,0,K1BE1-104-1041-132,K1BE1,1
T04,4-204-2043-221,204,2008-11-07,0,K1BE1-104-1041-132,K1BE1,1
T02,2-201-2011-2006,201,2008-11-13,0,K1BE1-104-1041-1320,K1BE1,1
T02,2-201-2011-1297,201,2008-11-10,0,K1BE1-104-1041-1322,K1BE1,1
T02,2-201-2011-1209,201,2008-11-10,0,K1BE1-104-1041-1324,K1BE1,1
T02,2-201-2011-1536,201,2008-11-11,0,K1BE1-104-1041-1326,K1BE1,1
T02,2-201-2011-1597,201,2008-11-11,0,K1BE1-104-1041-1328,K1BE1,1
T01,1-201-2011-832,201,2008-11-08,0,K1BE1-104-1041-133,K1BE1,1
T02,2-201-2011-186,201,2008-11-07,0,K1BE1-104-1041-133,K1BE1,1
T03,3-201-2012-17,201,2008-11-07,0,K1BE1-104-1041-133,K1BE1,1
T04,4-204-2043-222,204,2008-11-07,0,K1BE1-104-1041-133,K1BE1,1
T02,2-201-2011-2158,201,2008-11-13,0,K1BE1-104-1041-1330,K1BE1,1
T02,2-201-2011-1743,201,2008-11-12,0,K1BE1-104-1041-1333,K1BE1,1
T02,2-201-2011-1522,201,2008-11-11,0,K1BE1-104-1041-1336,K1BE1,1
T03,3-201-2012-19,201,2008-11-07,0,K1BE1-104-1041-134,K1BE1,1
T04,4-204-2043-223,204,2008-11-07,0,K1BE1-104-1041-134,K1BE1,1
T02,2-201-2011-1859,201,2008-11-12,0,K1BE1-104-1041-1348,K1BE1,1
T03,3-201-2012-21,201,2008-11-07,0,K1BE1-104-1041-135,K1BE1,1
T04,4-204-2043-224,204,2008-11-07,0,K1BE1-104-1041-135,K1BE1,1
T02,2-201-2011-2216,201,2008-11-13,0,K1BE1-104-1041-1353,K1BE1,1
T02,2-201-2011-1806,201,2008-11-12,0,K1BE1-104-1041-1354,K1BE1,1
T02,2-201-2011-591,201,2008-11-08,0,K1BE1-104-1041-136,K1BE1,1
T03,3-201-2012-22,201,2008-11-07,0,K1BE1-104-1041-136,K1BE1,1
T04,4-204-2043-225,204,2008-11-07,0,K1BE1-104-1041-136,K1BE1,1
T02,2-201-2011-1753,201,2008-11-12,0,K1BE1-104-1041-1361,K1BE1,1
T02,2-201-2011-2530,201,2008-11-14,0,K1BE1-104-1041-1364,K1BE1,1
T02,2-201-2011-1874,201,2008-11-12,0,K1BE1-104-1041-1366,K1BE1,1
T02,2-201-2011-1826,201,2008-11-12,0,K1BE1-104-1041-1368,K1BE1,1
T03,3-201-2012-26,201,2008-11-07,0,K1BE1-104-1041-137,K1BE1,1
T04,4-204-2043-229,204,2008-11-07,0,K1BE1-104-1041-137,K1BE1,1
T02,2-201-2011-2272,201,2008-11-13,0,K1BE1-104-1041-1372,K1BE1,1
T02,2-201-2011-1331,201,2008-11-11,0,K1BE1-104-1041-1378,K1BE1,1
T03,3-201-2012-28,201,2008-11-07,1,K1BE1-104-1041-138,K1BE1,1
T04,4-204-2043-230,204,2008-11-07,1,K1BE1-104-1041-138,K1BE1,1
T02,2-201-2011-1661,201,2008-11-12,0,K1BE1-104-1041-1380,K1BE1,1
T02,2-201-2011-1722,201,2008-11-12,0,K1BE1-104-1041-1382,K1BE1,1
T02,2-201-2011-1917,201,2008-11-12,0,K1BE1-104-1041-1383,K1BE1,1
T01,1-201-2011-161,201,2008-11-07,0,K1BE1-104-1041-139,K1BE1,1
T03,3-202-2022-76,202,2008-11-08,0,K1BE1-104-1041-139,K1BE1,1
T04,4-204-2043-231,204,2008-11-07,0,K1BE1-104-1041-139,K1BE1,1
T02,2-201-2011-1947,201,2008-11-12,0,K1BE1-104-1041-1390,K1BE1,1
T03,3-202-2023-39,202,2008-11-07,0,K1BE1-104-1041-14,K1BE1,1
T04,4-202-2023-74,202,2008-11-07,0,K1BE1-104-1041-14,K1BE1,1
T02,2-201-2011-4,201,2008-11-07,0,K1BE1-104-1041-140,K1BE1,1
T03,3-202-2022-77,202,2008-11-08,0,K1BE1-104-1041-140,K1BE1,1
T04,4-204-2043-232,204,2008-11-07,0,K1BE1-104-1041-140,K1BE1,1
T02,2-201-2011-1191,201,2008-11-10,0,K1BE1-104-1041-1403,K1BE1,1
T02,2-201-2011-1570,201,2008-11-11,1,K1BE1-104-1041-1405,K1BE1,1
T02,2-201-2011-1851,201,2008-11-12,0,K1BE1-104-1041-1407,K1BE1,1
T02,2-201-2011-1189,201,2008-11-10,0,K1BE1-104-1041-1409,K1BE1,1
T02,2-201-2011-33,201,2008-11-07,0,K1BE1-104-1041-141,K1BE1,1
T03,3-202-2022-78,202,2008-11-08,0,K1BE1-104-1041-141,K1BE1,1
T04,4-204-2043-233,204,2008-11-07,1,K1BE1-104-1041-141,K1BE1,1
T02,2-201-2011-1431,201,2008-11-11,0,K1BE1-104-1041-1414,K1BE1,1
T02,2-201-2011-1665,201,2008-11-12,0,K1BE1-104-1041-1415,K1BE1,1
T02,2-201-2011-1791,201,2008-11-12,0,K1BE1-104-1041-1419,K1BE1,1
T01,1-201-2011-124,201,2008-11-07,0,K1BE1-104-1041-142,K1BE1,1
T03,3-202-2022-81,202,2008-11-08,0,K1BE1-104-1041-142,K1BE1,1
T04,4-204-2043-234,204,2008-11-07,0,K1BE1-104-1041-142,K1BE1,1
T02,2-201-2011-1384,201,2008-11-11,0,K1BE1-104-1041-1427,K1BE1,1
T02,2-201-2011-1909,201,2008-11-12,0,K1BE1-104-1041-1428,K1BE1,1
T03,3-202-2022-82,202,2008-11-08,0,K1BE1-104-1041-143,K1BE1,1
T04,4-202-2023-123,202,2008-11-08,0,K1BE1-104-1041-143,K1BE1,1
T02,2-201-2011-874,201,2008-11-09,0,K1BE1-104-1041-1430,K1BE1,1
T02,2-201-2011-1625,201,2008-11-11,0,K1BE1-104-1041-1431,K1BE1,1
T02,2-201-2011-2053,201,2008-11-13,0,K1BE1-104-1041-1434,K1BE1,1
T02,2-201-2011-1432,201,2008-11-11,0,K1BE1-104-1041-1437,K1BE1,1
T03,3-202-2022-84,202,2008-11-08,0,K1BE1-104-1041-144,K1BE1,1
T04,4-202-2023-130,202,2008-11-08,0,K1BE1-104-1041-144,K1BE1,1
T02,2-201-2011-1678,201,2008-11-12,1,K1BE1-104-1041-1448,K1BE1,1
T01,1-201-2011-380,201,2008-11-07,1,K1BE1-104-1041-145,K1BE1,1
T03,3-202-2022-88,202,2008-11-08,0,K1BE1-104-1041-145,K1BE1,1
T04,4-202-2023-131,202,2008-11-08,0,K1BE1-104-1041-145,K1BE1,1
T02,2-201-2011-2227,201,2008-11-13,0,K1BE1-104-1041-1457,K1BE1,1
T03,3-202-2022-94,202,2008-11-08,0,K1BE1-104-1041-146,K1BE1,1
T04,4-202-2023-133,202,2008-11-08,0,K1BE1-104-1041-146,K1BE1,1
T02,2-201-2011-1406,201,2008-11-11,0,K1BE1-104-1041-1461,K1BE1,1
T03,3-202-2022-96,202,2008-11-08,0,K1BE1-104-1041-147,K1BE1,1
T04,4-202-2023-134,202,2008-11-08,0,K1BE1-104-1041-147,K1BE1,1
T03,3-202-2022-100,202,2008-11-08,0,K1BE1-104-1041-148,K1BE1,1
T04,4-202-2023-135,202,2008-11-08,0,K1BE1-104-1041-148,K1BE1,1
T02,2-201-2011-1413,201,2008-11-11,0,K1BE1-104-1041-1486,K1BE1,1
T03,3-202-2022-101,202,2008-11-08,0,K1BE1-104-1041-149,K1BE1,1
T04,4-202-2023-137,202,2008-11-08,0,K1BE1-104-1041-149,K1BE1,1
T02,2-201-2011-1366,201,2008-11-11,0,K1BE1-104-1041-1498,K1BE1,1
T03,3-202-2023-40,202,2008-11-07,0,K1BE1-104-1041-15,K1BE1,1
T04,4-202-2023-75,202,2008-11-07,0,K1BE1-104-1041-15,K1BE1,1
T01,1-201-2011-709,201,2008-11-08,1,K1BE1-104-1041-150,K1BE1,1
T03,3-202-2022-104,202,2008-11-08,0,K1BE1-104-1041-150,K1BE1,1
T04,4-202-2023-144,202,2008-11-08,1,K1BE1-104-1041-150,K1BE1,1
T02,2-201-2011-1667,201,2008-11-12,0,K1BE1-104-1041-1507,K1BE1,1
T01,1-201-2011-586,201,2008-11-08,0,K1BE1-104-1041-151,K1BE1,1
T03,3-202-2022-109,202,2008-11-08,0,K1BE1-104-1041-151,K1BE1,1
T04,4-202-2023-151,202,2008-11-08,0,K1BE1-104-1041-151,K1BE1,1
T02,2-201-2011-563,201,2008-11-08,0,K1BE1-104-1041-152,K1BE1,1
T03,3-202-2022-112,202,2008-11-08,0,K1BE1-104-1041-152,K1BE1,1
T04,4-202-2023-154,202,2008-11-08,0,K1BE1-104-1041-152,K1BE1,1
T02,2-201-2011-2005,201,2008-11-13,0,K1BE1-104-1041-1525,K1BE1,1
T02,2-201-2011-1664,201,2008-11-12,0,K1BE1-104-1041-1528,K1BE1,1
T03,3-202-2022-113,202,2008-11-08,0,K1BE1-104-1041-153,K1BE1,1
T04,4-202-2023-161,202,2008-11-08,0,K1BE1-104-1041-153,K1BE1,1
T02,2-201-2011-1223,201,2008-11-10,1,K1BE1-104-1041-1530,K1BE1,1
T01,1-201-2011-499,201,2008-11-08,1,K1BE1-104-1041-154,K1BE1,1
T03,3-202-2022-115,202,2008-11-08,0,K1BE1-104-1041-154,K1BE1,1
T04,4-202-2023-163,202,2008-11-08,0,K1BE1-104-1041-154,K1BE1,1
T02,2-201-2011-2035,201,2008-11-13,0,K1BE1-104-1041-1543,K1BE1,1
T02,2-201-2011-2271,201,2008-11-13,0,K1BE1-104-1041-1548,K1BE1,1
T01,1-201-2011-789,201,2008-11-08,1,K1BE1-104-1041-155,K1BE1,1
T03,3-202-2022-118,202,2008-11-08,0,K1BE1-104-1041-155,K1BE1,1
T04,4-202-2023-167,202,2008-11-08,0,K1BE1-104-1041-155,K1BE1,1
T02,2-201-2011-2188,201,2008-11-13,1,K1BE1-104-1041-1556,K1BE1,1
T03,3-202-2022-120,202,2008-11-08,1,K1BE1-104-1041-156,K1BE1,1
T04,4-202-2023-173,202,2008-11-08,0,K1BE1-104-1041-156,K1BE1,1
T02,2-201-2011-2116,201,2008-11-13,0,K1BE1-104-1041-1567,K1BE1,1
T02,2-201-2011-25,201,2008-11-07,0,K1BE1-104-1041-157,K1BE1,1
T03,3-202-2022-132,202,2008-11-08,0,K1BE1-104-1041-157,K1BE1,1
T04,4-202-2023-176,202,2008-11-08,0,K1BE1-104-1041-157,K1BE1,1
T02,2-201-2011-2423,201,2008-11-14,0,K1BE1-104-1041-1570,K1BE1,1
T02,2-201-2011-1999,201,2008-11-13,0,K1BE1-104-1041-1571,K1BE1,1
T02,2-201-2011-2439,201,2008-11-14,0,K1BE1-104-1041-1577,K1BE1,1
T03,3-202-2022-134,202,2008-11-08,1,K1BE1-104-1041-158,K1BE1,1
T04,4-202-2023-177,202,2008-11-08,0,K1BE1-104-1041-158,K1BE1,1
T02,2-201-2011-1680,201,2008-11-12,0,K1BE1-104-1041-1580,K1BE1,1
T02,2-201-2011-2387,201,2008-11-14,1,K1BE1-104-1041-1583,K1BE1,1
T02,2-201-2011-2533,201,2008-11-14,0,K1BE1-104-1041-1584,K1BE1,1
T02,2-201-2011-2373,201,2008-11-14,0,K1BE1-104-1041-1589,K1BE1,1
T03,3-202-2022-135,202,2008-11-08,0,K1BE1-104-1041-159,K1BE1,1
T04,4-202-2023-178,202,2008-11-08,0,K1BE1-104-1041-159,K1BE1,1
T02,2-201-2011-1962,201,2008-11-12,0,K1BE1-104-1041-1594,K1BE1,1
T02,2-201-2011-2066,201,2008-11-13,0,K1BE1-104-1041-1596,K1BE1,1
T01,1-201-2011-505,201,2008-11-08,0,K1BE1-104-1041-16,K1BE1,1
T03,3-202-2023-41,202,2008-11-07,0,K1BE1-104-1041-16,K1BE1,1
T04,4-202-2023-76,202,2008-11-07,0,K1BE1-104-1041-16,K1BE1,1
T01,1-201-2011-262,201,2008-11-07,0,K1BE1-104-1041-160,K1BE1,1
T03,3-202-2022-138,202,2008-11-08,0,K1BE1-104-1041-160,K1BE1,1
T04,4-202-2023-182,202,2008-11-08,0,K1BE1-104-1041-160,K1BE1,1
T02,2-201-2011-2225,201,2008-11-13,0,K1BE1-104-1041-1600,K1BE1,1
T02,2-201-2011-2074,201,2008-11-13,0,K1BE1-104-1041-1603,K1BE1,1
T01,1-201-2011-240,201,2008-11-07,1,K1BE1-104-1041-161,K1BE1,1
T03,3-202-2022-143,202,2008-11-08,1,K1BE1-104-1041-161,K1BE1,1
T04,4-202-2023-187,202,2008-11-08,0,K1BE1-104-1041-161,K1BE1,1
T02,2-201-2011-1828,201,2008-11-12,0,K1BE1-104-1041-1616,K1BE1,1
T03,3-202-2023-296,202,2008-11-08,0,K1BE1-104-1041-162,K1BE1,1
T04,4-202-2023-189,202,2008-11-08,1,K1BE1-104-1041-162,K1BE1,1
T02,2-201-2011-1832,201,2008-11-12,0,K1BE1-104-1041-1622,K1BE1,1
T01,1-201-2011-413,201,2008-11-07,1,K1BE1-104-1041-163,K1BE1,1
T03,3-202-2023-298,202,2008-11-08,0,K1BE1-104-1041-163,K1BE1,1
T04,4-202-2023-191,202,2008-11-08,0,K1BE1-104-1041-163,K1BE1,1
T02,2-201-2011-1972,201,2008-11-12,0,K1BE1-104-1041-1630,K1BE1,1
T03,3-202-2023-301,202,2008-11-08,0,K1BE1-104-1041-164,K1BE1,1
T04,4-202-2023-201,202,2008-11-08,0,K1BE1-104-1041-164,K1BE1,1
T02,2-201-2011-2546,201,2008-11-14,0,K1BE1-104-1041-1641,K1BE1,1
T02,2-201-2011-2501,201,2008-11-14,0,K1BE1-104-1041-1645,K1BE1,1
T01,1-201-2011-465,201,2008-11-08,1,K1BE1-104-1041-165,K1BE1,1
T03,3-202-2023-318,202,2008-11-08,0,K1BE1-104-1041-165,K1BE1,1
T04,4-202-2023-207,202,2008-11-08,0,K1BE1-104-1041-165,K1BE1,1
T02,2-201-2011-2321,201,2008-11-14,0,K1BE1-104-1041-1653,K1BE1,1
T02,2-201-2011-2467,201,2008-11-14,0,K1BE1-104-1041-1657,K1BE1,1
T03,3-202-2023-324,202,2008-11-08,0,K1BE1-104-1041-166,K1BE1,1
T04,4-202-2023-211,202,2008-11-08,0,K1BE1-104-1041-166,K1BE1,1
T02,2-201-2011-2295,201,2008-11-13,0,K1BE1-104-1041-1664,K1BE1,1
T01,1-201-2011-452,201,2008-11-08,0,K1BE1-104-1041-167,K1BE1,1
T03,3-202-2023-327,202,2008-11-08,0,K1BE1-104-1041-167,K1BE1,1
T04,4-202-2023-216,202,2008-11-08,0,K1BE1-104-1041-167,K1BE1,1
T02,2-201-2011-2247,201,2008-11-13,0,K1BE1-104-1041-1674,K1BE1,1
T03,3-202-2023-329,202,2008-11-08,0,K1BE1-104-1041-168,K1BE1,1
T04,4-202-2023-218,202,2008-11-08,0,K1BE1-104-1041-168,K1BE1,1
T02,2-201-2011-1688,201,2008-11-12,0,K1BE1-104-1041-1688,K1BE1,1
T01,1-201-2011-671,201,2008-11-08,0,K1BE1-104-1041-169,K1BE1,1
T02,2-201-2011-1569,201,2008-11-11,0,K1BE1-104-1041-1695,K1BE1,1
T03,3-202-2023-44,202,2008-11-07,0,K1BE1-104-1041-17,K1BE1,1
T04,4-202-2023-77,202,2008-11-07,1,K1BE1-104-1041-17,K1BE1,1
T01,1-201-2011-149,201,2008-11-07,0,K1BE1-104-1041-170,K1BE1,1
T02,2-201-2011-612,201,2008-11-08,0,K1BE1-104-1041-170,K1BE1,1
T03,3-202-2023-337,202,2008-11-08,0,K1BE1-104-1041-170,K1BE1,1
T04,4-202-2023-227,202,2008-11-08,0,K1BE1-104-1041-170,K1BE1,1
T03,3-202-2023-338,202,2008-11-08,0,K1BE1-104-1041-171,K1BE1,1
T04,4-202-2023-236,202,2008-11-08,0,K1BE1-104-1041-171,K1BE1,1
T02,2-201-2011-1910,201,2008-11-12,0,K1BE1-104-1041-1716,K1BE1,1
T02,2-201-2011-83,201,2008-11-07,0,K1BE1-104-1041-172,K1BE1,1
T03,3-202-2023-343,202,2008-11-08,0,K1BE1-104-1041-172,K1BE1,1
T04,4-204-2042-52,204,2008-11-08,0,K1BE1-104-1041-172,K1BE1,1
T01,1-201-2011-65,201,2008-11-07,1,K1BE1-104-1041-173,K1BE1,1
T02,2-201-2011-599,201,2008-11-08,0,K1BE1-104-1041-173,K1BE1,1
T03,3-202-2023-345,202,2008-11-08,0,K1BE1-104-1041-173,K1BE1,1
T04,4-204-2042-53,204,2008-11-08,0,K1BE1-104-1041-173,K1BE1,1
T03,3-202-2023-347,202,2008-11-08,0,K1BE1-104-1041-174,K1BE1,1
T04,4-204-2042-55,204,2008-11-08,0,K1BE1-104-1041-174,K1BE1,1
T03,3-202-2023-350,202,2008-11-08,0,K1BE1-104-1041-175,K1BE1,1
T04,4-204-2042-56,204,2008-11-08,0,K1BE1-104-1041-175,K1BE1,1
T02,2-201-2011-2164,201,2008-11-13,0,K1BE1-104-1041-1754,K1BE1,1
T01,1-201-2011-660,201,2008-11-08,0,K1BE1-104-1041-176,K1BE1,1
T03,3-202-2023-352,202,2008-11-08,0,K1BE1-104-1041-176,K1BE1,1
T04,4-204-2042-57,204,2008-11-08,0,K1BE1-104-1041-176,K1BE1,1
T03,3-202-2023-362,202,2008-11-08,0,K1BE1-104-1041-177,K1BE1,1
T04,4-204-2042-58,204,2008-11-08,0,K1BE1-104-1041-177,K1BE1,1
T02,2-201-2011-289,201,2008-11-07,0,K1BE1-104-1041-178,K1BE1,1
T03,3-202-2023-367,202,2008-11-08,0,K1BE1-104-1041-178,K1BE1,1
T04,4-204-2042-60,204,2008-11-08,0,K1BE1-104-1041-178,K1BE1,1
T03,3-202-2023-372,202,2008-11-08,0,K1BE1-104-1041-179,K1BE1,1
T04,4-204-2042-61,204,2008-11-08,0,K1BE1-104-1041-179,K1BE1,1
T03,3-202-2023-47,202,2008-11-07,0,K1BE1-104-1041-18,K1BE1,1
